user_id,age,gender,location,income_level,favorite_categories,preferred_brands,price_sensitivity,avg_rating_given,purchase_frequency
886,29,F,tier2,medium,"['Bengal Blooms Rose Artificial Plant  with Pot (3...', 'classyworld Brass Cufflink (Silver-01)']","['Babysid Collection', 'Ashdan']",medium,3.1410856065543764,low
887,49,M,tier1,medium,['INVENTURE RETAIL Nail Cutter'],"['vinaya', 'Indian Swan', 'NEWLOOK', 'Hawai', 'SV Creations']",medium,2.834990893513249,medium
888,26,M,tier3,low,"[""BLM Casual Printed Women's Kurti"", ""Ruhi's Creations Cotton Cartoon King sized Doubl...""]","['Nuteez', 'Murtiwala']",high,2.1963699101334404,high
889,56,F,tier3,medium,"['INKT INKT A5 Wiro Notebook A5 Notebook Ring Boun...', ""TIMBERLAKE Slim Fit Fit Women's Brown Jeans"", ""The Cotton Company Solid Women's Polo Neck Pink ...""]","['Wink', 'Think3']",medium,3.066874378106782,medium
890,46,M,tier2,medium,"[""BLM Casual Printed Women's Kurti"", ""Fly U Slim Fit Fit Women's Brown Jeans""]","['Tks', 'Star Wars', 'BelleGirl']",medium,1.9023988961475617,low
891,46,F,tier1,medium,"['Behringer Xenyx 502 Analog Sound Mixer', ""FIFO Bottom Women's  Combo"", 'Royal Seal Creations 40 ST COLOR Silver Zircon N...']",['keshar'],medium,2.798385114446403,low
892,36,M,tier3,medium,"['clickforsign Sound horn Before entering Emergenc...', 'SMART TRADERS Girls Bellies', ""Vitamins Solid Baby Girl's Basic Shorts""]","['CASEDEAL', 'dongli', 'Prisha', 'Gkidz']",medium,4.469978673151843,high
893,18,F,metro,high,"[""Ruhi's Creations Polyester Silk Blend Cartoon Ki..."", 'SHOPOJ Yellow Paper Sky Lantern (80 cm X 34 cm, ...', ""Lilliput Top Baby Girl's  Combo""]","['LIENZ', 'Amore', 'Mobirite', 'Spangel Fashion']",low,3.956250940296714,medium
894,19,F,metro,low,"['Small Toes Bellies', 'INKT INKT A5 Wiro Notebook A5 Notebook Ring Boun...']","['Udaipur Art Gallery', 'Color Palatte', 'Suranas Jewelove', 'UAG']",high,3.631503271092705,low
895,21,F,tier2,high,"['Gaming', 'Walkline Slippers']",['ROSHNI FASHIONS'],low,4.0074836047922195,high
896,31,F,tier3,low,"[""Selfcare Women's Thong Panty (Pack of 3)"", 'Baby Care']",['LAMS'],high,3.087379374212276,low
897,63,F,tier2,low,"['Skayvon SUMMERSIBLE SINGLE PHASE PUMP CONTROLLER...', 'classyworld Brass Cufflink (Grey-02)', 'ANAND ARCHIES Girls Wedges']","['Dizionario', 'Hot Muggs']",high,3.641803405977539,medium
898,37,F,metro,medium,"['Sugandh Vatika 24 Natural Masala, Sandal Incense...', 'REMSON INDIA Women Flats', 'Dressberry Black Synthetic  Clutch']",[],medium,1.9282347731808855,low
899,40,M,tier1,medium,['Toys & School Supplies'],"['Fashion Craft', 'Quirky']",medium,3.5933197982660015,high
900,59,M,metro,medium,"['INDILEGO Women Flats', 'Speedwav 186879 Bajaj Pulsar 200 NS DTS-i LED In...']","['Royal Enfield', 'Aagam', 'Caratify', 'Leppy', 'Glacier']",medium,2.7971607332196373,low
901,61,M,metro,medium,"['Eternal Gandhi Super Series Crystal Paper Weight...', 'Asics Gel-Kayano 22 Running Shoes', 'Speedwav 216456 Manual Rear View Mirror (Right, ...']","['United', 'BagsHub', 'Baltra']",medium,4.4136743111982275,medium
902,28,M,tier3,medium,['SRPC BAOER STARWALKER EXECUTIVE ROLLERBALL Pen G...'],"['Kiosha', 'Eternal Gandhi', 'Itzmyfashion']",medium,3.8496389203804933,low
903,36,M,tier1,high,"[""Attitude Printed Women's Round Neck Black T-Shirt"", 'Computers']","['Durian', 'Chevron']",low,4.3623334887421485,medium
904,36,F,tier3,medium,"['ATV Pouch for Acer Liquid Z330 (STEEL BLUE)', 'Linzina Fashions LIN-HOSS-1.5 Faucet Set', 'SHOPOJ Multicolor Paper Sky Lantern (80 cm X 34 ...']","['Sunlast', 'Demira Jewels', 'SUNPLEON', 'Transcend']",medium,4.138351084438206,low
905,63,F,tier3,medium,"['Areon Luxurious Fragrance Long Lasting Car,Home,...']","['ZAIRE', 'Novel', 'Pittsburgh Polo Club']",medium,4.139551509705772,low
906,22,F,tier2,medium,['Olvin Oval Sunglasses'],[],medium,3.7734535154296576,low
907,61,M,metro,medium,"['Furniture', 'Speedwav 186926 Royal Enfield 350 Twin Spark LED...']","['Instella', 'Jewels of Jaipur', 'Firangi']",medium,3.921725205605221,medium
908,63,M,metro,medium,"['SAY Thread Wounded Candle 10"" Set of 4 pcs Solid...']",['Dloop'],medium,3.07997285947804,medium
909,37,M,metro,high,"['Home Improvement', 'Shrih SH-0192 Wired USB Flexible Keyboard (Red)', ""Vishudh Printed Women's Anarkali Kurta""]",['Lotusa'],low,3.7945944605617887,high
910,31,M,tier1,medium,['Style World Women Flats'],['Interio Crafts'],medium,1.7380425173402978,low
911,46,F,tier3,low,"['INKT INKT A5 Wiro Notebook A5 Notebook Ring Boun...', 'Home & Kitchen']","['Noise', 'Scrunchh']",high,3.6161981299031782,medium
912,51,F,tier2,medium,"[""Oly Two Fit Fit Women's Dark Blue Jeans"", 'Gaming', 'Power Smart Quick Charging Pack For PAN CGR-D28 ...']","['Linzina Fashions', 'Fab Palace', 'BUTTERFILES']",medium,3.7502757848248125,medium
913,56,F,tier2,medium,['Olvin Oval Sunglasses'],"['Mandhania', 'Shop24decor']",medium,3.7533996024495595,medium
914,50,M,tier2,high,['Wellon Fittings set (16 pieces) for RO Water Pur...'],['CLASSY'],low,2.8907724987116383,medium
915,53,F,metro,low,"['SAY Thread Wounded Candle 10"" Set of 4 pcs Solid...']",[],high,3.4115912532221455,medium
916,39,F,tier2,medium,"[""E'Hiose Girl's Leggings (Pack of 6)"", 'FEET FLOW Women Flats', ""Little Stars Girl's A-line Multicolor Dress""]","['Treasure Trunk', 'Aarnaa', 'Digni', 'Shopernow', 'BUMPKIN']",medium,3.470734036687102,high
917,43,M,tier3,medium,['AutoKraftZ Optimum Locking Device For Bajaj Puls...'],['Classmate'],medium,1.9246730177557552,low
918,34,M,tier3,high,"['Carbanao Chrome Grill Chevrolet Cruze Car Grill ...', ""Be 13 Printed Boy's Round Neck T-Shirt (Pack of 2)""]","['KalaBhawan', 'GINI & JONY', 'FTCBazar', 'Happy walls', 'Fns']",low,4.589380949887392,medium
919,18,M,tier3,medium,"[""Libas Printed Women's A-line Kurta"", 'Sj Bushnell 119M / 1000 Binoculars (36 mm, Black)']","['FATEN', 'Kishore Dresses']",medium,2.8564919653006258,low
920,51,F,tier3,medium,"['Shrih SH-0192 Wired USB Flexible Keyboard (Red)', 'SAY UV Sterilizer Solid Filter Cartridge (0, Pac...', 'Pout Brass Bangle']",['RANGSUTRA'],medium,3.798048463160927,low
921,18,M,tier3,medium,"[""soie Fashion Women's Sports Bra""]","['Shashvat Jewels', 'REDMOMD', 'Stanley']",medium,4.986755955903787,high
922,22,F,tier3,medium,"['Escan Lace Up', ""Ruhi's Creations Cotton Cartoon King sized Doubl...""]","['Yellow Pingo', 'Action Shoes', 'Eclat', 'Coddle']",medium,2.137928682128897,medium
923,62,F,metro,medium,"['Kittens Boys Flats', 'Favourite BikerZ 3514 RAD air filter Ionic Air F...', 'Mast & Harbour Gold Synthetic  Clutch']","['Ocean', 'OBS', 'ARISE', 'Karigaari', 'LGC']",medium,1.602153865617566,low
924,39,F,metro,high,['Skayvon SUMMERSIBLE SINGLE PHASE PUMP CONTROLLER...'],"['Peepal Comm', 'LAIBA', 'Silver Prince']",low,3.5187244430581783,medium
925,27,F,tier2,medium,"[""LondonHouze Printed Women's Round Neck Grey T-Shirt"", 'Rasav Jewels Yellow Gold Diamond 18 K Ring']","['SMS', 'Mickey And Friends']",medium,3.8489248635859283,medium
926,34,M,tier3,medium,"['Eternal Gandhi Super Series Crystal Paper Weight...', 'Sunglasses']","['Cotton World', 'Star Wars', 'Indian Gems And Jewells', 'Marvel']",medium,3.735165079504147,low
927,22,M,tier2,low,"['Speedwav 216456 Manual Rear View Mirror (Right, ...', ""Auraa Men's, Women's Solid No Show Socks"", 'Royal Seal Creations 40 ST COLOR Silver Zircon N...']",['Good Win'],high,2.623145627910241,high
928,26,M,tier2,low,"['Lucky Thailand GL/ LG30 Glass (300 ml, Clear, Pa...', ""fourgee Slim Fit Boy's Black Jeans""]","['Dreamszone', 'FS Brass', 'Sovam International', 'HealthMax']",high,2.5271000431359747,low
929,55,M,tier2,medium,"['Speedwav 186879 Bajaj Pulsar 200 NS DTS-i LED In...', ""Vishudh Printed Women's Straight Kurta""]","['Avita', 'Dhhan', 'JOVIFashion', 'Rute']",medium,5.0,high
930,51,F,tier1,low,"['Autoplus M AP18 Arm Sleeve (Black)', 'Power Smart Quick Charging Pack For PAN CGR-DU-2...']","['vinay', 'Mineral', 'Damemoda', 'OMRD', 'Kuhuk']",high,2.7012394409065212,low
931,52,F,tier3,high,"['Amita Home Furnishing Cotton Printed Single Beds...', 'Tools & Hardware']","['the jewelbox', 'Vgreen']",low,3.2800418568391567,low
932,57,F,tier3,high,"['Bengal Blooms Rose Artificial Plant  with Pot (3...', 'NEWGEN TECH EO-HS3303 218 Wired Headset (White)']","['Xupply', 'Elegance', 'FNB', 'Shrih', 'Sun Band']",low,3.437826350302596,low
933,32,F,metro,high,['Shrih SH-0192 Wired USB Flexible Keyboard (Red)'],"['Ruby', 'Wardtrobe']",low,4.154396310687116,high
934,36,M,tier2,medium,['Baby Care'],['JBG Home Store'],medium,3.0861934477695687,high
935,35,M,tier2,low,"[""e-Fresh Baby Boy's Brief (Pack of 10)"", ""HANS Men's Crew Length Socks""]","['MOCC', 'Woven Terry', 'Mydress Mystyle']",high,2.411902044694929,medium
936,49,F,tier2,low,"['Home & Kitchen', ""TIMBERLAKE Slim Fit Fit Women's Brown Jeans""]","['Nude', 'Goodyear']",high,5.0,medium
937,34,M,tier2,low,"[""Clovia Women's Plunge Bra"", ""Kombee Girl's Printed Red, Pink Top & Capri Set"", 'Health & Personal Care Appliances']","['925 Silver', 'ISUN', 'TOUCHWOOD', 'TSG Escape', 'Abhomedecor']",high,3.7436523875096275,medium
938,40,F,tier3,medium,['Skayvon SUMMERSIBLE SINGLE PHASE PUMP CONTROLLER...'],"['Belkin', 'JewelHub', 'Probott', 'Ditya']",medium,3.2233410800288627,medium
939,24,M,tier3,medium,"['Dressberry Green Synthetic  Clutch', 'Furniture']","['Speedo', 'induscraft']",medium,2.9777909327532024,low
940,58,F,tier3,low,"['Kraft Seeds Thyme Herbs Seed (200 per packet)', 'Urban Girl Foundation Brush (Pack of 10)']",[],high,3.5439915043063768,medium
941,55,F,tier2,medium,"['Pu-Good Women Flats', ""Ruhi's Creations Cotton Cartoon King sized Doubl...""]","['florence9', 'Wellon']",medium,4.32912655036454,low
942,42,F,tier3,low,"['Naaz Dart game Board Game', 'Speedwav 240437 Sun Shade For Hyundai i10 (Dashb...']",[],high,4.1240835834248255,medium
943,51,M,tier2,medium,"['Frabjous German silver Rings For Women Alloy Zir...', 'Prime Printed 8 Seater Table Cover (Multicolor, ...']","['The Art Treasure', 'Inddus', 'Loreal', 'PHOCOS', 'Taino']",medium,1.3717908123545062,medium
944,51,F,metro,medium,"[""E'Hiose Girl's Leggings (Pack of 6)""]",[],medium,4.357086147824481,low
945,52,F,tier2,low,"['Beauty and Personal Care', 'Speedwav 186926 Royal Enfield 350 Twin Spark LED...']","['Nitra', 'Hot Pink', 'Jovifashion', 'Iron Crafts']",high,3.4830448818201956,medium
946,47,F,metro,high,"['Just Wow Women Flats', ""Lilliput Top Baby Girl's  Combo""]",['BOLLYWOOD ACCESSORY'],low,4.06343534436513,low
947,63,F,tier2,medium,"['Firangi Cotton, Polyester Free Floor Mat Firangi...', ""Ruhi's Creations Cotton Floral King sized Double..."", 'Rasav Jewels Yellow Gold Diamond 18 K Ring']","['Zyxel', 'OMRD', 'Lushomes', 'Luxor']",medium,2.922695063553411,medium
948,24,F,tier1,low,"['Shonaya Printed Bhagalpuri Art Silk Sari', ""EASIES Solid Single Breasted Casual Men's Blazer"", 'classyworld Brass Cufflink (Silver-01)']",[],high,3.2710913011821146,low
949,19,M,tier2,high,"[""Sisel Printed Poly Cotton Women's Stole"", 'Bootwale Bellies', 'Carbanao Chrome Grill Chevrolet Cruze Car Grill ...']","['Orchard', 'Agromech']",low,4.302016793565443,medium
950,38,F,tier3,high,"['Sumo Baby Walker (Red)', 'Adidas IND PRO THI GUA Thigh Guard (White, Blue,...']","['DOLZ', 'Harissons', 'GLAMWALK', 'TPH Covers', 'GAYATRI CREATIONS']",low,2.6074560749661098,high
951,64,M,tier2,medium,"[""Viral Girl Women's Full Coverage Bra""]",[],medium,3.730494871552581,low
952,20,M,metro,high,"[""Oly Two Fit Fit Women's Black Jeans"", 'Food & Nutrition']",['addee'],low,3.3687688774022573,medium
953,47,M,tier3,low,"['Ocean GP/Pyramid Glass (300 ml, Clear, Pack of 12)']","['Spinn', 'Smart Wall Guru', 'Man2 OSH Kimaka', 'Envoy', 'Excellent4U']",high,3.2177871133152087,high
954,37,M,metro,high,"['Power Smart Quick Charging Pack For PAN CGR-DU-2...', ""Selfcare Women's Thong Panty (Pack of 3)""]","['Easy Gardening', 'e.l.f. Cosmetics']",low,3.096989749094101,low
955,43,F,tier3,low,"[""Vitamins Solid Baby Girl's Basic Shorts"", ""Attitude Printed Women's Round Neck Black T-Shirt"", 'Siyas Collection Lac Cubic Zirconia Bangle Set (...']","['Platignum', 'BMS Lifestyle', 'Dev Jewellery', 'BEARDO', 'IskiUski']",high,3.330136647987332,low
956,59,F,tier1,medium,"['Kalpaveda Copper Bowl (Gold, Pack of 1)', 'SJ Comet Zoom DPSI Binoculars (30 mm, Black)', 'Favourite BikerZ 3514 RAD air filter Ionic Air F...']",[],medium,4.144030119814722,medium
957,55,F,metro,low,"[""Leading lady Women's Camisole""]",[],high,3.213701749798643,low
958,50,F,tier3,low,"[""RajeshFashion Women's Leggings"", ""Ajaero Slim Fit Women's Dark Blue Jeans"", ""Ruhi's Creations Cotton Cartoon King sized Doubl...""]","['BM BELMONTE', 'Knighthood']",high,3.356375905543843,high
959,51,M,tier3,medium,['Autoplus M AP18 Arm Sleeve (Black)'],"['Khaan Saab Editions', 'Anmol', 'LUXANTRA', 'Fida']",medium,4.053773107420755,medium
960,28,M,tier1,low,"[""883 Police Full Sleeve Solid Men's Jacket"", 'Asics Gel-Cumulus 17 Running Shoes']","['Rugby', 'Japdan', 'Soy Impulse', 'UR Image', 'Amber']",high,2.883062069436496,high
961,32,M,metro,high,"['The Crazy Me 1 Compartments Eco-Friendly leather...', ""Clovia Women's T-Shirt Bra""]","['DFR', 'Pandora', 'Casa Copenhagen', 'Jaipan']",low,3.259790923398931,high
962,25,M,tier2,medium,['Mast & Harbour Gold Synthetic  Clutch'],"['Little Frog', 'BOMBAY VELVAT FAB']",medium,5.0,medium
963,32,M,tier1,high,"[""e-Fresh Boy's Brief (Pack of 5)"", ""Threads & Pals Full Sleeve Self Design Men's Swe..."", ""Attitude Printed Women's Round Neck Black T-Shirt""]","['FIFA', 'RajLaxmi']",low,2.1040965099407396,medium
964,23,M,tier3,low,['Autoplus M AP15 Arm Sleeve (Black)'],"['Pioneerpragati', 'MUCHMORE', '99Gems', 'Total', 'Reyes Reales']",high,4.964455292301381,high
965,48,F,tier1,low,"['Naaz Dart game Board Game', ""TIMBERLAKE Slim Fit Fit Women's Blue Jeans"", 'ANAND ARCHIES Girls Flats']","['Stanley', 'Cambio']",high,4.101067338014461,medium
966,35,M,tier1,medium,"['Crafty Hands Kutchchi Mirrorwork Tapestry (Maroon)', 'BuildTrack PIR Wireless Motion Sensor - One Swit...', 'Sonaxo Men Running Shoes']","['Udhayam', 'Axcess', 'Darkpink']",medium,2.6741501191921597,low
967,32,M,tier1,medium,['THERISE MD0005 Wired Headset (Pink)'],"['RoyalLifestyle', 'Sherie']",medium,4.475995474637356,low
968,47,F,tier3,low,"[""SUPERMOD Men's Brief"", ""Camey Men's Quarter Length Socks""]","['Krypton', 'Smart Picks', 'Alpha Man', 'Decore Sources']",high,4.421072646815875,medium
969,42,F,tier2,low,"['Zixtro Bug (Black, Backpack)', 'Srajanaa sr114 Travel Shaving Kit (Black)']","['Delberto', 'MKJewellers', 'Tech Yug', 'Pu-Right']",high,4.1583166763066135,high
970,61,F,tier2,low,"['Naaz 2 in 1 Paper Quilling Board Game', ""Vishudh Printed Women's Anarkali Kurta"", 'Automation & Robotics']","['KalaSanthe', 'Unnati', 'Jaipur Crafts', 'Saum Creation', 'My Angel']",high,4.347648245412675,low
971,21,F,tier1,medium,"[""tadd Men's, Women's Ankle Length Socks"", ""Legmark Slim Fit Women's Light Blue Jeans"", ""Dolz Slim Fit Fit Women's Brown Jeans""]",[],medium,2.78139188361719,low
972,52,M,tier3,medium,['Treppe Bellies'],['JUHI CREATIONS'],medium,2.7174532295864973,low
973,53,M,tier2,high,"['NEWGEN TECH EO-HS3303 58 Wired Headset (White)', 'INKT INKT A5 Wiro Notebook A5 Notebook Ring Boun...']","['ARISE', 'Medimix', 'vency creation', 'Nkp', 'Fab Fashion']",low,3.4534498356956904,low
974,31,F,tier3,medium,"['Power Smart Quick Charging Pack For PAN CGR-DU-2...', 'Kraft Seeds Thyme Herbs Seed (200 per packet)', 'SJ Bushnell 122/1000M Binoculars (36 mm, Black)']",['9blings'],medium,2.6233185276378848,high
975,49,F,tier1,low,"[""Ruhi's Creations Polyester Silk Blend Cartoon Ki...""]","['TSG Breeze', 'Amadore', 'Frames']",high,3.060816344794043,medium
976,33,M,tier2,low,"[""Threads & Pals Full Sleeve Printed, Solid Men's ...""]","['Gift Island', 'RAA', 'Berge', 'Carmity', 'Hkge']",high,3.8744123249438265,low
977,42,M,tier3,low,['Mast & Harbour Gold Synthetic  Clutch'],"['Pure Source', 'Suranas Jewelove', 'Chrome', 'Sumeet', 'Canon']",high,3.1163326735671655,low
978,21,M,metro,medium,"['Speedwav 186879 Bajaj Pulsar 200 NS DTS-i LED In...', 'REMSON INDIA Women Flats', ""TIMBERLAKE Slim Fit Fit Women's Blue Jeans""]","['Leebo', 'FTCBAZAR', 'Bracevor', 'Bold Black', 'Bestech']",medium,2.9177420292287533,high
979,31,F,tier2,medium,"[""Threads & Pals Full Sleeve Self Design Men's Swe...""]","['Golden Petals', 'Micromax']",medium,3.6114774839423998,low
980,24,M,tier2,medium,['Zevrr Sterling Silver Swarovski Zirconia Platinu...'],"['Sharani', 'DIVAS CHOICE', 'Clickforsign', 'Styleworld']",medium,4.211503563124211,high
981,24,F,tier3,medium,"['SAY UV Sterilizer Solid Filter Cartridge (0, Pac...', 'Bengal Blooms Rose Artificial Plant  with Pot (3...']","['Surprise Gifts', 'Johhny Cash', 'Divine Gifts & Artificial Jewellery', 'Styleworld', 'Taj Pearl']",medium,2.8817471112721202,medium
982,29,M,metro,low,"['Wearable Smart Devices', 'Walkline Slippers', 'SJ Barstel 56m / 1000m Binoculars (30 mm, Black)']","['Harini', 'You', 'Petto', 'Vijisan']",high,3.3492182175112375,medium
983,45,M,tier3,medium,"['Urban Girl Foundation Brush (Pack of 10)', 'Shonaya Printed Bhagalpuri Art Silk Sari', 'Bags, Wallets & Belts']","['DreamShop', 'LUMBER BOY', 'DivineXt', 'Tescoma']",medium,4.61647425874988,low
984,28,F,tier2,medium,['Baby Care'],"['Jojo', 'LAIBA', 'Kothari', 'CTW', 'Rubera']",medium,4.499748727624486,medium
985,44,F,tier3,low,"['Kalpaveda Copper Bowl (Gold, Pack of 1)', ""Threads & Pals Full Sleeve Printed, Solid Men's ..."", 'Speedwav 240437 Sun Shade For Hyundai i10 (Dashb...']","['Hariom Enterprises', 'Little Stars', 'Aligatorr', 'Wecart']",high,3.2540189246182742,high
986,27,F,tier2,high,"[""TIMBERLAKE Slim Fit Fit Women's Red Jeans""]","['Wow!', 'Champ', 'Quirky', 'Skycandle.in', 'D-Link']",low,2.8565170112013907,medium
987,57,M,tier3,medium,"['Computers', ""MASARA Solid Women's Straight Kurta"", 'Kanvas Bellies']","['ABCD', 'Saba Garments', 'CookAid', 'Estilo', 'Surface180']",medium,4.168350787888614,low
988,19,F,tier1,medium,"['Rasav Jewels Yellow Gold Diamond 18 K Ring', ""Ajaero Slim Fit Women's Dark Blue Jeans""]","['Herbal Jewellery', 'SHOP FRENZY']",medium,3.789618709838859,low
989,39,F,tier1,high,"['V&G Professional HD-37 Hair Dryer (Red)', 'Speedwav 216552 Manual Rear View Mirror (Right, ...', 'Pia International 10X70X70 WITH ZOOM SAKURA Bino...']","['Merlin', 'Velvetcase']",low,3.7878005989624284,medium
990,41,F,metro,medium,"['SHOPOJ Purple Paper Sky Lantern (80 cm X 34 cm, ...', 'Pout Brass Bangle']","['THREE WICKETS', 'Zacharias', 'Joola']",medium,3.456625371746043,low
991,50,F,tier2,medium,"[""The Cotton Company Solid Women's Polo Neck Pink ..."", ""Leading lady Women's Camisole"", ""fourgee Slim Fit Boy's Black Jeans""]","['YK', 'You Got Plan B', 'stylishvilla', 'Sifty Collection', 'Gathbandhan']",medium,4.3001473375154475,medium
992,59,F,metro,low,"['Shrih Toe & Foot Protector Pain Relief Pad (Pack...', ""Nine Maternity Wear Women's Fit and Flare Dress"", 'Taurus Black & white Lace Up']","['Antariksh', 'PALSUN WEARS', 'TRENDnet', 'Sitaram', 'Abhinl Fashion']",high,5.0,medium
993,42,F,tier2,high,['Pu-Good Women Flats'],"['Samradhi', 'ARIHANT', 'Samsung']",low,2.6738260298671275,medium
994,33,M,tier1,low,"[""Spa Culture Fit Fit Women's Black Jeans"", 'Dressberry Gold Synthetic  Clutch']","['iBall', 'i-KitPit', 'Aara Arts', 'Sony']",high,3.218156145558391,medium
995,25,F,metro,low,"[""TSG Breeze Printed Women's Round Neck Multicolor..."", 'Kittens Boys Flats']","['Zaisch', 'SG Creations', 'Vector X', 'VASTUGHAR']",high,3.729684890141412,low
996,43,F,tier2,low,"[""Little Stars Girl's A-line Multicolor Dress"", 'Jewellery']","['Woven Terry', 'Remax', 'Via Italia', 'Jiya Fashion Pretties', 'Swag India']",high,3.457883245007802,high
997,45,F,tier3,medium,"['INVENTURE RETAIL Nail Cutter', ""Oly Two Fit Fit Women's Dark Blue Jeans""]","['benext', 'soie', 'BagsHub']",medium,1.6582296243201764,high
998,31,F,metro,low,['Dressberry Black Synthetic  Clutch'],"['SayItLoud', 'Easy']",high,4.602185633568145,high
999,41,F,metro,medium,"[""Vishudh Printed Women's Anarkali Kurta"", ""kem Flow Gold skinny Fit Baby Girl's Blue Jeans""]","['Gene Shoppiee', 'Wadhwa creations', 'Wecart', 'Tradition India']",medium,3.351390611093667,medium
